T,H,year,month,day,date
27.059999999999999,74,2010,12,24,2010-12-24
27.260000000000002,70.25,2010,12,25,2010-12-25
26.940000000000001,69.25,2010,12,26,2010-12-26
26.5,66,2010,12,27,2010-12-27
26.5,68.25,2010,12,28,2010-12-28
27,69,2010,12,29,2010-12-29
27.32,69.75,2010,12,30,2010-12-30
27.079999999999998,64.5,2010,12,31,2010-12-31
27.620000000000001,68.5,2011,1,1,2011-01-01
27.539999999999999,68.25,2011,1,2,2011-01-02
27.079999999999998,72.25,2011,1,3,2011-01-03
26.079999999999998,82.25,2011,1,4,2011-01-04
25.899999999999999,77.25,2011,1,5,2011-01-05
26.600000000000001,72.5,2011,1,6,2011-01-06
27.039999999999999,69,2011,1,7,2011-01-07
27.280000000000001,68.75,2011,1,8,2011-01-08
26.719999999999999,65.75,2011,1,9,2011-01-09
26.68,76.25,2011,1,10,2011-01-10
27.420000000000002,68.75,2011,1,11,2011-01-11
27.920000000000002,73.75,2011,1,12,2011-01-12
28,71.75,2011,1,13,2011-01-13
26.32,69,2011,1,14,2011-01-14
26.66,71.25,2011,1,15,2011-01-15
26.82,68.5,2011,1,16,2011-01-16
27.52,71.25,2011,1,17,2011-01-17
27.16,69.5,2011,1,18,2011-01-18
27.239999999999998,71.5,2011,1,19,2011-01-19
27.140000000000001,75.5,2011,1,20,2011-01-20
24.359999999999999,88.75,2011,1,21,2011-01-21
25.100000000000001,84,2011,1,22,2011-01-22
25.100000000000001,87.5,2011,1,23,2011-01-23
25.48,86.25,2011,1,24,2011-01-24
26.68,82.5,2011,1,25,2011-01-25
26.699999999999999,75.25,2011,1,26,2011-01-26
27.16,73.5,2011,1,27,2011-01-27
26.140000000000001,77.25,2011,1,28,2011-01-28
26.559999999999999,75,2011,1,29,2011-01-29
26.84,78.5,2011,1,30,2011-01-30
27.359999999999999,73.25,2011,1,31,2011-01-31
27.280000000000001,72.5,2011,2,1,2011-02-01
27.379999999999999,64,2011,2,2,2011-02-02
26.879999999999999,71,2011,2,3,2011-02-03
27.420000000000002,66,2011,2,4,2011-02-04
27.32,71.25,2011,2,5,2011-02-05
27.52,68.75,2011,2,6,2011-02-06
27.48,70.75,2011,2,7,2011-02-07
27.18,65.25,2011,2,8,2011-02-08
27.34,67.25,2011,2,9,2011-02-09
27.940000000000001,71.75,2011,2,10,2011-02-10
27.559999999999999,73.75,2011,2,11,2011-02-11
27.719999999999999,70.25,2011,2,12,2011-02-12
25.780000000000001,84.5,2011,2,13,2011-02-13
25.98,82,2011,2,14,2011-02-14
27.16,71.5,2011,2,15,2011-02-15
26.940000000000001,72.75,2011,2,16,2011-02-16
26.420000000000002,76,2011,2,17,2011-02-17
26.859999999999999,70.25,2011,2,18,2011-02-18
27.219999999999999,73.25,2011,2,19,2011-02-19
24.199999999999999,93,2011,2,20,2011-02-20
26.120000000000001,85.75,2011,2,21,2011-02-21
27.199999999999999,73.25,2011,2,22,2011-02-22
27.66,74,2011,2,23,2011-02-23
27.600000000000001,74.25,2011,2,24,2011-02-24
27.699999999999999,75,2011,2,25,2011-02-25
26.600000000000001,72.5,2011,2,26,2011-02-26
25.539999999999999,86.5,2011,2,27,2011-02-27
25.68,80.5,2011,2,28,2011-02-28
26.780000000000001,73,2011,3,1,2011-03-01
27.52,67.25,2011,3,2,2011-03-02
26.780000000000001,79.75,2011,3,3,2011-03-03
27.280000000000001,75.75,2011,3,4,2011-03-04
25.699999999999999,87.75,2011,3,5,2011-03-05
27.079999999999998,71.5,2011,3,6,2011-03-06
27.460000000000001,78,2011,3,7,2011-03-07
27.34,77.25,2011,3,8,2011-03-08
27.780000000000001,74,2011,3,9,2011-03-09
27.579999999999998,69,2011,3,10,2011-03-10
27.800000000000001,72.75,2011,3,11,2011-03-11
27.699999999999999,72.5,2011,3,12,2011-03-12
27.219999999999999,68.25,2011,3,13,2011-03-13
27.059999999999999,71,2011,3,14,2011-03-14
26.960000000000001,80.75,2011,3,15,2011-03-15
27.260000000000002,74.75,2011,3,16,2011-03-16
27.460000000000001,71,2011,3,17,2011-03-17
27.640000000000001,67.75,2011,3,18,2011-03-18
27.260000000000002,70,2011,3,19,2011-03-19
26.899999999999999,73.75,2011,3,20,2011-03-20
27.02,77.25,2011,3,21,2011-03-21
26.899999999999999,73.5,2011,3,22,2011-03-22
27.34,73.75,2011,3,23,2011-03-23
27.5,81,2011,3,24,2011-03-24
27.620000000000001,73.25,2011,3,25,2011-03-25
27.800000000000001,70.5,2011,3,26,2011-03-26
26.960000000000001,81.25,2011,3,27,2011-03-27
27.48,73.5,2011,3,28,2011-03-28
27.260000000000002,74,2011,3,29,2011-03-29
27.18,75,2011,3,30,2011-03-30
27.399999999999999,75.75,2011,3,31,2011-03-31
27.84,72.25,2011,4,1,2011-04-01
28.559999999999999,70.75,2011,4,2,2011-04-02
27.260000000000002,71.75,2011,4,3,2011-04-03
27.059999999999999,71,2011,4,4,2011-04-04
27.460000000000001,75.75,2011,4,5,2011-04-05
27.539999999999999,68.5,2011,4,6,2011-04-06
26.5,76,2011,4,7,2011-04-07
25.32,90.5,2011,4,8,2011-04-08
24.379999999999999,96,2011,4,9,2011-04-09
25.699999999999999,79.75,2011,4,10,2011-04-10
25.260000000000002,89.75,2011,4,11,2011-04-11
24.699999999999999,95.25,2011,4,12,2011-04-12
26.620000000000001,80.25,2011,4,13,2011-04-13
26.199999999999999,84.75,2011,4,14,2011-04-14
25.879999999999999,80.25,2011,4,15,2011-04-15
26.440000000000001,78.5,2011,4,16,2011-04-16
25.620000000000001,87.5,2011,4,17,2011-04-17
25.280000000000001,92,2011,4,18,2011-04-18
23.440000000000001,93.5,2011,4,19,2011-04-19
24.739999999999998,91.5,2011,4,20,2011-04-20
24.579999999999998,94.5,2011,4,21,2011-04-21
26.140000000000001,83.25,2011,4,22,2011-04-22
26.399999999999999,80.25,2011,4,23,2011-04-23
26.18,80.5,2011,4,24,2011-04-24
25.98,83.25,2011,4,25,2011-04-25
25.600000000000001,81.25,2011,4,26,2011-04-26
25.34,80.5,2011,4,27,2011-04-27
26.739999999999998,75.25,2011,4,28,2011-04-28
26.120000000000001,86.25,2011,4,29,2011-04-29
25.98,86.75,2011,4,30,2011-04-30
25.199999999999999,94,2011,5,1,2011-05-01
25.100000000000001,95,2011,5,2,2011-05-02
24.879999999999999,95,2011,5,3,2011-05-03
24.719999999999999,94,2011,5,4,2011-05-04
26.739999999999998,84.5,2011,5,5,2011-05-05
26.280000000000001,83.5,2011,5,6,2011-05-06
25.539999999999999,88.25,2011,5,7,2011-05-07
25.120000000000001,94.5,2011,5,8,2011-05-08
25.16,92,2011,5,9,2011-05-09
25.600000000000001,90.75,2011,5,10,2011-05-10
25.68,80,2011,5,11,2011-05-11
24.640000000000001,80.25,2011,5,12,2011-05-12
25.399999999999999,77.25,2011,5,13,2011-05-13
25.039999999999999,90.25,2011,5,14,2011-05-14
24.559999999999999,90.5,2011,5,15,2011-05-15
25.52,84,2011,5,16,2011-05-16
26.440000000000001,84.25,2011,5,17,2011-05-17
25.859999999999999,84.75,2011,5,18,2011-05-18
25.539999999999999,88.75,2011,5,19,2011-05-19
25.66,83.25,2011,5,20,2011-05-20
25.460000000000001,78,2011,5,21,2011-05-21
25.620000000000001,85.5,2011,5,22,2011-05-22
25.719999999999999,89.25,2011,5,23,2011-05-23
25.66,89.25,2011,5,24,2011-05-24
26.079999999999998,88,2011,5,25,2011-05-25
25.539999999999999,79.5,2011,5,26,2011-05-26
25.399999999999999,87.5,2011,5,27,2011-05-27
25.699999999999999,79.25,2011,5,28,2011-05-28
24.68,89.75,2011,5,29,2011-05-29
25.399999999999999,87.5,2011,5,30,2011-05-30
26.039999999999999,79.5,2011,5,31,2011-05-31
25.739999999999998,83.5,2011,6,1,2011-06-01
26.16,81.5,2011,6,2,2011-06-02
25.82,76,2011,6,3,2011-06-03
23.859999999999999,88,2011,6,4,2011-06-04
25.82,81.5,2011,6,5,2011-06-05
26,80.25,2011,6,6,2011-06-06
24.52,87,2011,6,7,2011-06-07
24.579999999999998,81.5,2011,6,8,2011-06-08
24.940000000000001,86,2011,6,9,2011-06-09
25.940000000000001,77.75,2011,6,10,2011-06-10
25.559999999999999,84.25,2011,6,11,2011-06-11
24.98,78.5,2011,6,12,2011-06-12
23.699999999999999,73.75,2011,6,13,2011-06-13
24.280000000000001,83,2011,6,14,2011-06-14
24.859999999999999,79.25,2011,6,15,2011-06-15
23.98,92,2011,6,16,2011-06-16
24.859999999999999,90.25,2011,6,17,2011-06-17
25.300000000000001,86.75,2011,6,18,2011-06-18
24.579999999999998,86,2011,6,19,2011-06-19
24.699999999999999,84.5,2011,6,20,2011-06-20
24.039999999999999,93,2011,6,21,2011-06-21
24.48,85,2011,6,22,2011-06-22
24.739999999999998,89.5,2011,6,23,2011-06-23
23.82,83.75,2011,6,24,2011-06-24
24.620000000000001,84.75,2011,6,25,2011-06-25
23.539999999999999,91.5,2011,6,26,2011-06-26
24.940000000000001,85,2011,6,27,2011-06-27
26.140000000000001,80,2011,6,28,2011-06-28
23.859999999999999,94.25,2011,6,29,2011-06-29
24.32,88.25,2011,6,30,2011-06-30
24.18,82,2011,7,1,2011-07-01
23.18,93,2011,7,2,2011-07-02
23.5,86.75,2011,7,3,2011-07-03
24.34,86.5,2011,7,4,2011-07-04
23.239999999999998,94.25,2011,7,5,2011-07-05
24.800000000000001,88.75,2011,7,6,2011-07-06
25.460000000000001,85,2011,7,7,2011-07-07
24.239999999999998,89.25,2011,7,8,2011-07-08
24.579999999999998,85.25,2011,7,9,2011-07-09
25.420000000000002,73.75,2011,7,10,2011-07-10
22.920000000000002,94,2011,7,11,2011-07-11
22.66,92.25,2011,7,12,2011-07-12
24.420000000000002,79.5,2011,7,13,2011-07-13
23.5,82,2011,7,14,2011-07-14
23.440000000000001,91.75,2011,7,15,2011-07-15
23.739999999999998,92.75,2011,7,16,2011-07-16
22.98,90,2011,7,17,2011-07-17
23.559999999999999,84.5,2011,7,18,2011-07-18
23.079999999999998,85.75,2011,7,19,2011-07-19
23.120000000000001,83.25,2011,7,20,2011-07-20
23.84,84.25,2011,7,21,2011-07-21
24.52,82.25,2011,7,22,2011-07-22
24.239999999999998,86.25,2011,7,23,2011-07-23
24.859999999999999,83.75,2011,7,24,2011-07-24
25.440000000000001,72.5,2011,7,25,2011-07-25
23.82,79.25,2011,7,26,2011-07-26
23.780000000000001,88,2011,7,27,2011-07-27
23.879999999999999,87.5,2011,7,28,2011-07-28
24.059999999999999,83,2011,7,29,2011-07-29
24.32,91,2011,7,30,2011-07-30
24.699999999999999,89,2011,7,31,2011-07-31
24.16,84.75,2011,8,1,2011-08-01
23.399999999999999,82.25,2011,8,2,2011-08-02
24.059999999999999,79.75,2011,8,3,2011-08-03
24.739999999999998,80,2011,8,4,2011-08-04
25.120000000000001,77,2011,8,5,2011-08-05
24.539999999999999,78.75,2011,8,6,2011-08-06
24.079999999999998,77.75,2011,8,7,2011-08-07
23.48,86.75,2011,8,8,2011-08-08
23.800000000000001,79,2011,8,9,2011-08-09
23.359999999999999,78,2011,8,10,2011-08-10
23.98,81.25,2011,8,11,2011-08-11
24.379999999999999,69.75,2011,8,12,2011-08-12
23.699999999999999,86.75,2011,8,13,2011-08-13
23.739999999999998,81.5,2011,8,14,2011-08-14
24.300000000000001,74.25,2011,8,15,2011-08-15
24.02,76.75,2011,8,16,2011-08-16
24.399999999999999,80.25,2011,8,17,2011-08-17
24.18,75.5,2011,8,18,2011-08-18
23.460000000000001,84.5,2011,8,19,2011-08-19
24.32,76.5,2011,8,20,2011-08-20
24.219999999999999,81,2011,8,21,2011-08-21
23.48,93.75,2011,8,22,2011-08-22
24.98,74.75,2011,8,23,2011-08-23
24.640000000000001,78,2011,8,24,2011-08-24
24,85,2011,8,25,2011-08-25
24.579999999999998,82.5,2011,8,26,2011-08-26
23.5,82.25,2011,8,27,2011-08-27
24.239999999999998,80.25,2011,8,28,2011-08-28
25.379999999999999,71,2011,8,29,2011-08-29
24.420000000000002,75,2011,8,30,2011-08-30
24.620000000000001,77,2011,8,31,2011-08-31
24.359999999999999,78,2011,9,1,2011-09-01
25.140000000000001,71,2011,9,2,2011-09-02
26.300000000000001,66.75,2011,9,3,2011-09-03
25.02,78.5,2011,9,4,2011-09-04
25.059999999999999,69.75,2011,9,5,2011-09-05
24.620000000000001,69.5,2011,9,6,2011-09-06
24.760000000000002,72,2011,9,7,2011-09-07
24.82,74.75,2011,9,8,2011-09-08
24.920000000000002,67.5,2011,9,9,2011-09-09
24.960000000000001,83.25,2011,9,10,2011-09-10
25.699999999999999,74.5,2011,9,11,2011-09-11
25.140000000000001,68.75,2011,9,12,2011-09-12
23.699999999999999,84,2011,9,13,2011-09-13
24.82,77.75,2011,9,14,2011-09-14
25.539999999999999,75.5,2011,9,15,2011-09-15
25.859999999999999,76.25,2011,9,16,2011-09-16
25.059999999999999,69.75,2011,9,17,2011-09-17
23.760000000000002,82,2011,9,18,2011-09-18
23.300000000000001,73.5,2011,9,19,2011-09-19
24.219999999999999,68.75,2011,9,20,2011-09-20
23.379999999999999,78,2011,9,21,2011-09-21
24.800000000000001,76.75,2011,9,22,2011-09-22
25.739999999999998,70.25,2011,9,23,2011-09-23
25.460000000000001,73.75,2011,9,24,2011-09-24
25.379999999999999,74.75,2011,9,25,2011-09-25
24.98,80.25,2011,9,26,2011-09-26
24.539999999999999,80.75,2011,9,27,2011-09-27
25.579999999999998,73,2011,9,28,2011-09-28
25.32,74.25,2011,9,29,2011-09-29
25.699999999999999,74,2011,9,30,2011-09-30
25.5,75,2011,10,1,2011-10-01
25.739999999999998,70,2011,10,2,2011-10-02
26.079999999999998,71.25,2011,10,3,2011-10-03
26.440000000000001,75,2011,10,4,2011-10-04
25.82,70.75,2011,10,5,2011-10-05
26.52,65.25,2011,10,6,2011-10-06
26.300000000000001,62,2011,10,7,2011-10-07
25,72.5,2011,10,8,2011-10-08
24.899999999999999,73.5,2011,10,9,2011-10-09
25.859999999999999,73.5,2011,10,10,2011-10-10
26.219999999999999,70,2011,10,11,2011-10-11
26.879999999999999,67.5,2011,10,12,2011-10-12
25.940000000000001,70.5,2011,10,13,2011-10-13
25.359999999999999,76,2011,10,14,2011-10-14
25.460000000000001,81,2011,10,15,2011-10-15
26.68,70.75,2011,10,16,2011-10-16
26.379999999999999,72.25,2011,10,17,2011-10-17
27.16,73.75,2011,10,18,2011-10-18
25.699999999999999,82.75,2011,10,19,2011-10-19
26.199999999999999,70.75,2011,10,20,2011-10-20
25.5,75.75,2011,10,21,2011-10-21
24.859999999999999,76.25,2011,10,22,2011-10-22
26.239999999999998,69.75,2011,10,23,2011-10-23
26.600000000000001,71.75,2011,10,24,2011-10-24
26.02,74,2011,10,25,2011-10-25
26.859999999999999,67,2011,10,26,2011-10-26
26.559999999999999,70.5,2011,10,27,2011-10-27
26.02,71,2011,10,28,2011-10-28
25.98,70,2011,10,29,2011-10-29
26.5,68.25,2011,10,30,2011-10-30
26.66,72.5,2011,10,31,2011-10-31
27.059999999999999,69.75,2011,11,1,2011-11-01
27.02,70.25,2011,11,2,2011-11-02
26.66,71.5,2011,11,3,2011-11-03
26.66,70.5,2011,11,4,2011-11-04
24.940000000000001,84.25,2011,11,5,2011-11-05
25.879999999999999,69,2011,11,6,2011-11-06
26.420000000000002,69.25,2011,11,7,2011-11-07
26.199999999999999,70.75,2011,11,8,2011-11-08
26.579999999999998,68,2011,11,9,2011-11-09
27,69.5,2011,11,10,2011-11-10
25.800000000000001,76.5,2011,11,11,2011-11-11
26.120000000000001,74.75,2011,11,12,2011-11-12
26.18,74.5,2011,11,13,2011-11-13
26.600000000000001,73.5,2011,11,14,2011-11-14
26.300000000000001,77,2011,11,15,2011-11-15
26.260000000000002,72.5,2011,11,16,2011-11-16
26.5,76,2011,11,17,2011-11-17
27.18,69.75,2011,11,18,2011-11-18
26.640000000000001,68,2011,11,19,2011-11-19
26.899999999999999,68.25,2011,11,20,2011-11-20
27.100000000000001,68.75,2011,11,21,2011-11-21
27.600000000000001,67,2011,11,22,2011-11-22
27.359999999999999,72.25,2011,11,23,2011-11-23
27.120000000000001,69.5,2011,11,24,2011-11-24
25.739999999999998,66,2011,11,25,2011-11-25
26.140000000000001,68,2011,11,26,2011-11-26
26.52,69.5,2011,11,27,2011-11-27
25.48,72.5,2011,11,28,2011-11-28
26.739999999999998,68.25,2011,11,29,2011-11-29
26.66,67.75,2011,11,30,2011-11-30
27.300000000000001,64.25,2011,12,1,2011-12-01
27.440000000000001,66.25,2011,12,2,2011-12-02
26.359999999999999,70,2011,12,3,2011-12-03
26.859999999999999,70,2011,12,4,2011-12-04
24.859999999999999,87.75,2011,12,5,2011-12-05
25.899999999999999,69.75,2011,12,6,2011-12-06
25.940000000000001,65.75,2011,12,7,2011-12-07
26.34,69.25,2011,12,8,2011-12-08
26.539999999999999,68.75,2011,12,9,2011-12-09
27.18,70.5,2011,12,10,2011-12-10
26.68,70.25,2011,12,11,2011-12-11
27.32,68,2011,12,12,2011-12-12
27.719999999999999,67.5,2011,12,13,2011-12-13
27.940000000000001,66.75,2011,12,14,2011-12-14
27.219999999999999,68.75,2011,12,15,2011-12-15
27.5,67,2011,12,16,2011-12-16
27.140000000000001,66,2011,12,17,2011-12-17
26.399999999999999,68.5,2011,12,18,2011-12-18
27.620000000000001,70.75,2011,12,19,2011-12-19
27.460000000000001,70,2011,12,20,2011-12-20
27.48,70.75,2011,12,21,2011-12-21
27.82,66.5,2011,12,22,2011-12-22
28.059999999999999,65.75,2011,12,23,2011-12-23
27.02,73.5,2011,12,24,2011-12-24
27.420000000000002,70.5,2011,12,25,2011-12-25
25.899999999999999,77.75,2011,12,26,2011-12-26
26.120000000000001,70.75,2011,12,27,2011-12-27
26.859999999999999,72,2011,12,28,2011-12-28
27.539999999999999,72,2011,12,29,2011-12-29
27.82,71,2011,12,30,2011-12-30
27.699999999999999,67.75,2011,12,31,2011-12-31
27,64,2012,1,1,2012-01-01
27.739999999999998,63,2012,1,2,2012-01-02
27.48,64.25,2012,1,3,2012-01-03
27.440000000000001,62.5,2012,1,4,2012-01-04
27,73,2012,1,5,2012-01-05
28.260000000000002,64,2012,1,6,2012-01-06
26.960000000000001,73.5,2012,1,7,2012-01-07
26.140000000000001,79.25,2012,1,8,2012-01-08
27.420000000000002,68.75,2012,1,9,2012-01-09
27.059999999999999,74.25,2012,1,10,2012-01-10
26.16,76.5,2012,1,11,2012-01-11
27,78,2012,1,12,2012-01-12
27.34,70.75,2012,1,13,2012-01-13
26.579999999999998,77.25,2012,1,14,2012-01-14
26.620000000000001,76.25,2012,1,15,2012-01-15
25.84,73.75,2012,1,16,2012-01-16
26.420000000000002,72,2012,1,17,2012-01-17
26.780000000000001,69.5,2012,1,18,2012-01-18
25.940000000000001,77.25,2012,1,19,2012-01-19
24.960000000000001,86.75,2012,1,20,2012-01-20
24.219999999999999,87.25,2012,1,21,2012-01-21
23.539999999999999,92.5,2012,1,22,2012-01-22
24,92,2012,1,23,2012-01-23
25.699999999999999,83.5,2012,1,24,2012-01-24
27.100000000000001,69.5,2012,1,25,2012-01-25
26.52,71.5,2012,1,26,2012-01-26
25.66,76,2012,1,27,2012-01-27
25.66,67.25,2012,1,28,2012-01-28
26.300000000000001,72,2012,1,29,2012-01-29
25.899999999999999,80.75,2012,1,30,2012-01-30
26.620000000000001,69.75,2012,1,31,2012-01-31
27.02,67.75,2012,2,1,2012-02-01
26.66,68.25,2012,2,2,2012-02-02
27.02,67.5,2012,2,3,2012-02-03
26.899999999999999,65.75,2012,2,4,2012-02-04
26.280000000000001,70,2012,2,5,2012-02-05
27.100000000000001,69.5,2012,2,6,2012-02-06
26.199999999999999,71.25,2012,2,7,2012-02-07
25.760000000000002,72.75,2012,2,8,2012-02-08
27.140000000000001,72,2012,2,9,2012-02-09
27.5,70.25,2012,2,10,2012-02-10
27.059999999999999,71.75,2012,2,11,2012-02-11
26.260000000000002,75,2012,2,12,2012-02-12
26.960000000000001,68.75,2012,2,13,2012-02-13
27.219999999999999,71.5,2012,2,14,2012-02-14
26.760000000000002,69.5,2012,2,15,2012-02-15
26.640000000000001,71.75,2012,2,16,2012-02-16
24.420000000000002,92.75,2012,2,17,2012-02-17
25.420000000000002,92,2012,2,18,2012-02-18
26.52,81,2012,2,19,2012-02-19
26.699999999999999,75.75,2012,2,20,2012-02-20
26.140000000000001,83.5,2012,2,21,2012-02-21
26.800000000000001,72.25,2012,2,22,2012-02-22
26.32,72.25,2012,2,23,2012-02-23
26.18,74,2012,2,24,2012-02-24
25.899999999999999,75,2012,2,25,2012-02-25
26.379999999999999,75.75,2012,2,26,2012-02-26
26.859999999999999,77,2012,2,27,2012-02-27
26.760000000000002,69.75,2012,2,28,2012-02-28
26.359999999999999,70.25,2012,2,29,2012-02-29
26.579999999999998,68.75,2012,3,1,2012-03-01
26.059999999999999,72.5,2012,3,2,2012-03-02
25.68,74.75,2012,3,3,2012-03-03
25.920000000000002,74.25,2012,3,4,2012-03-04
26.16,78.25,2012,3,5,2012-03-05
26.899999999999999,72,2012,3,6,2012-03-06
27.780000000000001,71.25,2012,3,7,2012-03-07
28.18,70.75,2012,3,8,2012-03-08
26.739999999999998,72.5,2012,3,9,2012-03-09
26.460000000000001,71.5,2012,3,10,2012-03-10
24.780000000000001,87.5,2012,3,11,2012-03-11
26.68,74,2012,3,12,2012-03-12
25.739999999999998,76.75,2012,3,13,2012-03-13
26.620000000000001,73.25,2012,3,14,2012-03-14
27.379999999999999,75.25,2012,3,15,2012-03-15
27.379999999999999,71.75,2012,3,16,2012-03-16
26.859999999999999,71.5,2012,3,17,2012-03-17
27.379999999999999,73.5,2012,3,18,2012-03-18
27.219999999999999,72.5,2012,3,19,2012-03-19
26.940000000000001,70,2012,3,20,2012-03-20
26.98,66.75,2012,3,21,2012-03-21
26.98,72.5,2012,3,22,2012-03-22
27.379999999999999,67.75,2012,3,23,2012-03-23
26.960000000000001,74,2012,3,24,2012-03-24
26.899999999999999,73.5,2012,3,25,2012-03-25
27.02,72,2012,3,26,2012-03-26
26.66,66.75,2012,3,27,2012-03-27
26.719999999999999,73.75,2012,3,28,2012-03-28
26.859999999999999,79.25,2012,3,29,2012-03-29
27.399999999999999,74.25,2012,3,30,2012-03-30
26.98,72.75,2012,3,31,2012-03-31
26.780000000000001,71.25,2012,4,1,2012-04-01
26.420000000000002,81,2012,4,2,2012-04-02
25.960000000000001,84.75,2012,4,3,2012-04-03
27.079999999999998,74.25,2012,4,4,2012-04-04
26.32,77.25,2012,4,5,2012-04-05
26.780000000000001,76.75,2012,4,6,2012-04-06
26.780000000000001,74.75,2012,4,7,2012-04-07
26.780000000000001,73.75,2012,4,8,2012-04-08
25.899999999999999,81.5,2012,4,9,2012-04-09
25.879999999999999,78,2012,4,10,2012-04-10
25.52,71.75,2012,4,11,2012-04-11
26.16,72.75,2012,4,12,2012-04-12
25.859999999999999,77.5,2012,4,13,2012-04-13
26.199999999999999,77.5,2012,4,14,2012-04-14
25.960000000000001,74.75,2012,4,15,2012-04-15
26.98,68.75,2012,4,16,2012-04-16
26.859999999999999,74.5,2012,4,17,2012-04-17
26.52,71.75,2012,4,18,2012-04-18
26.440000000000001,69,2012,4,19,2012-04-19
26.260000000000002,74.75,2012,4,20,2012-04-20
25.579999999999998,78.75,2012,4,21,2012-04-21
27.02,76.25,2012,4,22,2012-04-22
27.100000000000001,69,2012,4,23,2012-04-23
26.359999999999999,72.75,2012,4,24,2012-04-24
26.120000000000001,73,2012,4,25,2012-04-25
27.02,68.25,2012,4,26,2012-04-26
24.280000000000001,69.75,2012,4,27,2012-04-27
25.32,71.75,2012,4,28,2012-04-28
26.219999999999999,69.75,2012,4,29,2012-04-29
27.079999999999998,67.5,2012,4,30,2012-04-30
27.16,67.75,2012,5,1,2012-05-01
26.43,75.875,2012,5,2,2012-05-02
25.699999999999999,84,2012,5,3,2012-05-03
25.219999999999999,79.75,2012,5,4,2012-05-04
25.460000000000001,76.25,2012,5,5,2012-05-05
24.66,78.25,2012,5,6,2012-05-06
25.359999999999999,74,2012,5,7,2012-05-07
24.82,75.25,2012,5,8,2012-05-08
25.620000000000001,72.25,2012,5,9,2012-05-09
25.800000000000001,69,2012,5,10,2012-05-10
25.600000000000001,67.25,2012,5,11,2012-05-11
25.239999999999998,75.25,2012,5,12,2012-05-12
26.579999999999998,68.5,2012,5,13,2012-05-13
26.420000000000002,69.75,2012,5,14,2012-05-14
26.920000000000002,69.75,2012,5,15,2012-05-15
25.719999999999999,69.75,2012,5,16,2012-05-16
26.100000000000001,68.5,2012,5,17,2012-05-17
25.719999999999999,70,2012,5,18,2012-05-18
26.300000000000001,68.5,2012,5,19,2012-05-19
26.120000000000001,71.75,2012,5,20,2012-05-20
25.620000000000001,75.25,2012,5,21,2012-05-21
26,78.75,2012,5,22,2012-05-22
25.039999999999999,79.25,2012,5,23,2012-05-23
23.920000000000002,91,2012,5,24,2012-05-24
24.899999999999999,86,2012,5,25,2012-05-25
24.82,82.75,2012,5,26,2012-05-26
25.699999999999999,84.5,2012,5,27,2012-05-27
25.280000000000001,77,2012,5,28,2012-05-28
25.739999999999998,84.25,2012,5,29,2012-05-29
25.5,82.5,2012,5,30,2012-05-30
25.84,71.5,2012,5,31,2012-05-31
26.34,77.5,2012,6,1,2012-06-01
24.739999999999998,77.5,2012,6,2,2012-06-02
24.780000000000001,83.5,2012,6,3,2012-06-03
26.18,74.75,2012,6,4,2012-06-04
24.620000000000001,78,2012,6,5,2012-06-05
25.02,83.5,2012,6,6,2012-06-06
25.460000000000001,77.75,2012,6,7,2012-06-07
25.440000000000001,78.5,2012,6,8,2012-06-08
26.059999999999999,72.5,2012,6,9,2012-06-09
24.699999999999999,82,2012,6,10,2012-06-10
24.120000000000001,89.75,2012,6,11,2012-06-11
24.859999999999999,81,2012,6,12,2012-06-12
24.02,92.75,2012,6,13,2012-06-13
24,83,2012,6,14,2012-06-14
23.98,83.25,2012,6,15,2012-06-15
23.68,80,2012,6,16,2012-06-16
24.219999999999999,81,2012,6,17,2012-06-17
23.879999999999999,91.25,2012,6,18,2012-06-18
23.48,89,2012,6,19,2012-06-19
24,86.75,2012,6,20,2012-06-20
25.359999999999999,85.25,2012,6,21,2012-06-21
25.539999999999999,83.25,2012,6,22,2012-06-22
25.239999999999998,77,2012,6,23,2012-06-23
24.34,84,2012,6,24,2012-06-24
23.640000000000001,86.25,2012,6,25,2012-06-25
23.739999999999998,82,2012,6,26,2012-06-26
23.359999999999999,87.5,2012,6,27,2012-06-27
24.239999999999998,85.5,2012,6,28,2012-06-28
23.640000000000001,77.75,2012,6,29,2012-06-29
24.039999999999999,81.5,2012,6,30,2012-06-30
23.059999999999999,92.5,2012,7,1,2012-07-01
23.34,91.5,2012,7,2,2012-07-02
23.760000000000002,73,2012,7,3,2012-07-03
24.780000000000001,77.75,2012,7,4,2012-07-04
24.16,76,2012,7,5,2012-07-05
24.899999999999999,71.75,2012,7,6,2012-07-06
25.460000000000001,72.5,2012,7,7,2012-07-07
24.739999999999998,83.25,2012,7,8,2012-07-08
24.780000000000001,82,2012,7,9,2012-07-09
23.940000000000001,87.5,2012,7,10,2012-07-10
23.98,84.5,2012,7,11,2012-07-11
24.100000000000001,89,2012,7,12,2012-07-12
24.440000000000001,90.75,2012,7,13,2012-07-13
24.219999999999999,79.75,2012,7,14,2012-07-14
23.620000000000001,84.5,2012,7,15,2012-07-15
24.219999999999999,80,2012,7,16,2012-07-16
24.300000000000001,83.75,2012,7,17,2012-07-17
25.059999999999999,75,2012,7,18,2012-07-18
24.600000000000001,76,2012,7,19,2012-07-19
24.34,77.5,2012,7,20,2012-07-20
24.52,79.5,2012,7,21,2012-07-21
24.059999999999999,75,2012,7,22,2012-07-22
